CODE,SHORT DESCRIPTION (VALID ICD-10 FY2026),LONG DESCRIPTION (VALID ICD-10 FY2026),NF EXCL
M80021D,"Age-rel osteopor w crnt path fx, r humer, 7thD","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with routine healing",
M80021G,"Age-rel osteopor w crnt path fx, r humer, 7thG","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with delayed healing",
M80021K,"Age-rel osteopor w crnt path fx, r humer, 7thK","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with nonunion",
M80021P,"Age-rel osteopor w crnt path fx, r humer, 7thP","Age-related osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with malunion",
M80021S,"Age-rel osteopor w current path fracture, r humerus, sequela","Age-related osteoporosis with current pathological fracture, right humerus, sequela",
M80022A,"Age-rel osteopor w current path fracture, l humerus, init","Age-related osteoporosis with current pathological fracture, left humerus, initial encounter for fracture",
M80022D,"Age-rel osteopor w crnt path fx, l humer, 7thD","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with routine healing",
M80022G,"Age-rel osteopor w crnt path fx, l humer, 7thG","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with delayed healing",
M80022K,"Age-rel osteopor w crnt path fx, l humer, 7thK","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with nonunion",
M80022P,"Age-rel osteopor w crnt path fx, l humer, 7thP","Age-related osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with malunion",
M80022S,"Age-rel osteopor w current path fracture, l humerus, sequela","Age-related osteoporosis with current pathological fracture, left humerus, sequela",
M80029A,"Age-rel osteopor w current path fracture, unsp humerus, init","Age-related osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture",
M80029D,"Age-rel osteopor w crnt path fx, unsp humer, 7thD","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with routine healing",
M80029G,"Age-rel osteopor w crnt path fx, unsp humer, 7thG","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with delayed healing",
M80029K,"Age-rel osteopor w crnt path fx, unsp humer, 7thK","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with nonunion",
M80029P,"Age-rel osteopor w crnt path fx, unsp humer, 7thP","Age-related osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with malunion",
M80029S,"Age-rel osteopor w current path fx, unsp humerus, sequela","Age-related osteoporosis with current pathological fracture, unspecified humerus, sequela",
M80031A,"Age-rel osteopor w current path fracture, r forearm, init","Age-related osteoporosis with current pathological fracture, right forearm, initial encounter for fracture",
M80031D,"Age-rel osteopor w crnt path fx, r forearm, 7thD","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with routine healing",
M80031G,"Age-rel osteopor w crnt path fx, r forearm, 7thG","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with delayed healing",
M80031K,"Age-rel osteopor w crnt path fx, r forearm, 7thK","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with nonunion",
M80031P,"Age-rel osteopor w crnt path fx, r forearm, 7thP","Age-related osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with malunion",
M80031S,"Age-rel osteopor w current path fracture, r forearm, sequela","Age-related osteoporosis with current pathological fracture, right forearm, sequela",
M80032A,"Age-rel osteopor w current path fracture, l forearm, init","Age-related osteoporosis with current pathological fracture, left forearm, initial encounter for fracture",
M80032D,"Age-rel osteopor w crnt path fx, l forearm, 7thD","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with routine healing",
M80032G,"Age-rel osteopor w crnt path fx, l forearm, 7thG","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with delayed healing",
M80032K,"Age-rel osteopor w crnt path fx, l forearm, 7thK","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with nonunion",
M80032P,"Age-rel osteopor w crnt path fx, l forearm, 7thP","Age-related osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with malunion",
M80032S,"Age-rel osteopor w current path fracture, l forearm, sequela","Age-related osteoporosis with current pathological fracture, left forearm, sequela",
M80039A,"Age-rel osteopor w current path fracture, unsp forearm, init","Age-related osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture",
M80039D,"Age-rel osteopor w crnt path fx, unsp forearm, 7thD","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with routine healing",
M80039G,"Age-rel osteopor w crnt path fx, unsp forearm, 7thG","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with delayed healing",
M80039K,"Age-rel osteopor w crnt path fx, unsp forearm, 7thK","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with nonunion",
M80039P,"Age-rel osteopor w crnt path fx, unsp forearm, 7thP","Age-related osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with malunion",
M80039S,"Age-rel osteopor w current path fx, unsp forearm, sequela","Age-related osteoporosis with current pathological fracture, unspecified forearm, sequela",
M80041A,"Age-rel osteopor w current path fracture, right hand, init","Age-related osteoporosis with current pathological fracture, right hand, initial encounter for fracture",
M80041D,"Age-rel osteopor w crnt path fx, r hand, 7thD","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with routine healing",
M80041G,"Age-rel osteopor w crnt path fx, r hand, 7thG","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with delayed healing",
M80041K,"Age-rel osteopor w crnt path fx, r hand, 7thK","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with nonunion",
M80041P,"Age-rel osteopor w crnt path fx, r hand, 7thP","Age-related osteoporosis with current pathological fracture, right hand, subsequent encounter for fracture with malunion",
M80041S,"Age-rel osteopor w current path fracture, r hand, sequela","Age-related osteoporosis with current pathological fracture, right hand, sequela",
M80042A,"Age-rel osteopor w current path fracture, left hand, init","Age-related osteoporosis with current pathological fracture, left hand, initial encounter for fracture",
M80042D,"Age-rel osteopor w crnt path fx, l hand, 7thD","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with routine healing",
M80042G,"Age-rel osteopor w crnt path fx, l hand, 7thG","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with delayed healing",
M80042K,"Age-rel osteopor w crnt path fx, l hand, 7thK","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with nonunion",
M80042P,"Age-rel osteopor w crnt path fx, l hand, 7thP","Age-related osteoporosis with current pathological fracture, left hand, subsequent encounter for fracture with malunion",
M80042S,"Age-rel osteopor w current path fracture, left hand, sequela","Age-related osteoporosis with current pathological fracture, left hand, sequela",
M80049A,"Age-rel osteopor w current path fracture, unsp hand, init","Age-related osteoporosis with current pathological fracture, unspecified hand, initial encounter for fracture",
M80049D,"Age-rel osteopor w crnt path fx, unsp hand, 7thD","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with routine healing",
M80049G,"Age-rel osteopor w crnt path fx, unsp hand, 7thG","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with delayed healing",
M80049K,"Age-rel osteopor w crnt path fx, unsp hand, 7thK","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with nonunion",
M80049P,"Age-rel osteopor w crnt path fx, unsp hand, 7thP","Age-related osteoporosis with current pathological fracture, unspecified hand, subsequent encounter for fracture with malunion",
M80049S,"Age-rel osteopor w current path fracture, unsp hand, sequela","Age-related osteoporosis with current pathological fracture, unspecified hand, sequela",
M80051A,"Age-rel osteopor w current path fracture, right femur, init","Age-related osteoporosis with current pathological fracture, right femur, initial encounter for fracture",
M80051D,"Age-rel osteopor w crnt path fx, r femr, 7thD","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with routine healing",
M80051G,"Age-rel osteopor w crnt path fx, r femr, 7thG","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with delayed healing",
M80051K,"Age-rel osteopor w crnt path fx, r femr, 7thK","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with nonunion",
M80051P,"Age-rel osteopor w crnt path fx, r femr, 7thP","Age-related osteoporosis with current pathological fracture, right femur, subsequent encounter for fracture with malunion",
M80051S,"Age-rel osteopor w current path fracture, r femur, sequela","Age-related osteoporosis with current pathological fracture, right femur, sequela",
M80052A,"Age-rel osteopor w current path fracture, left femur, init","Age-related osteoporosis with current pathological fracture, left femur, initial encounter for fracture",
M80052D,"Age-rel osteopor w crnt path fx, l femr, 7thD","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with routine healing",
M80052G,"Age-rel osteopor w crnt path fx, l femr, 7thG","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with delayed healing",
M80052K,"Age-rel osteopor w crnt path fx, l femr, 7thK","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion",
M80052P,"Age-rel osteopor w crnt path fx, l femr, 7thP","Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with malunion",
M80052S,"Age-rel osteopor w current path fracture, l femur, sequela","Age-related osteoporosis with current pathological fracture, left femur, sequela",
M80059A,"Age-rel osteopor w current path fracture, unsp femur, init","Age-related osteoporosis with current pathological fracture, unspecified femur, initial encounter for fracture",
M80059D,"Age-rel osteopor w crnt path fx, unsp femr, 7thD","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with routine healing",
M80059G,"Age-rel osteopor w crnt path fx, unsp femr, 7thG","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with delayed healing",
M80059K,"Age-rel osteopor w crnt path fx, unsp femr, 7thK","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with nonunion",
M80059P,"Age-rel osteopor w crnt path fx, unsp femr, 7thP","Age-related osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with malunion",
M80059S,"Age-rel osteopor w current path fx, unsp femur, sequela","Age-related osteoporosis with current pathological fracture, unspecified femur, sequela",
M80061A,"Age-rel osteopor w current path fracture, r low leg, init","Age-related osteoporosis with current pathological fracture, right lower leg, initial encounter for fracture",
M80061D,"Age-rel osteopor w crnt path fx, r low leg, 7thD","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with routine healing",
M80061G,"Age-rel osteopor w crnt path fx, r low leg, 7thG","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with delayed healing",
M80061K,"Age-rel osteopor w crnt path fx, r low leg, 7thK","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with nonunion",
M80061P,"Age-rel osteopor w crnt path fx, r low leg, 7thP","Age-related osteoporosis with current pathological fracture, right lower leg, subsequent encounter for fracture with malunion",
M80061S,"Age-rel osteopor w current path fracture, r low leg, sequela","Age-related osteoporosis with current pathological fracture, right lower leg, sequela",
M80062A,"Age-rel osteopor w current path fracture, l low leg, init","Age-related osteoporosis with current pathological fracture, left lower leg, initial encounter for fracture",
M80062D,"Age-rel osteopor w crnt path fx, l low leg, 7thD","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with routine healing",
M80062G,"Age-rel osteopor w crnt path fx, l low leg, 7thG","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with delayed healing",
M80062K,"Age-rel osteopor w crnt path fx, l low leg, 7thK","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with nonunion",
M80062P,"Age-rel osteopor w crnt path fx, l low leg, 7thP","Age-related osteoporosis with current pathological fracture, left lower leg, subsequent encounter for fracture with malunion",
M80062S,"Age-rel osteopor w current path fracture, l low leg, sequela","Age-related osteoporosis with current pathological fracture, left lower leg, sequela",
M80069A,"Age-rel osteopor w current path fracture, unsp low leg, init","Age-related osteoporosis with current pathological fracture, unspecified lower leg, initial encounter for fracture",
M80069D,"Age-rel osteopor w crnt path fx, unsp low leg, 7thD","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing",
M80069G,"Age-rel osteopor w crnt path fx, unsp low leg, 7thG","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with delayed healing",
M80069K,"Age-rel osteopor w crnt path fx, unsp low leg, 7thK","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with nonunion",
M80069P,"Age-rel osteopor w crnt path fx, unsp low leg, 7thP","Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with malunion",
M80069S,"Age-rel osteopor w current path fx, unsp low leg, sequela","Age-related osteoporosis with current pathological fracture, unspecified lower leg, sequela",
M80071A,"Age-rel osteopor w current path fracture, right ank/ft, init","Age-related osteoporosis with current pathological fracture, right ankle and foot, initial encounter for fracture",
M80071D,"Age-rel osteopor w crnt path fx, r ank/ft, 7thD","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with routine healing",
M80071G,"Age-rel osteopor w crnt path fx, r ank/ft, 7thG","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with delayed healing",
M80071K,"Age-rel osteopor w crnt path fx, r ank/ft, 7thK","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with nonunion",
M80071P,"Age-rel osteopor w crnt path fx, r ank/ft, 7thP","Age-related osteoporosis with current pathological fracture, right ankle and foot, subsequent encounter for fracture with malunion",
M80071S,"Age-rel osteopor w current path fx, right ank/ft, sequela","Age-related osteoporosis with current pathological fracture, right ankle and foot, sequela",
M80072A,"Age-rel osteopor w current path fracture, left ank/ft, init","Age-related osteoporosis with current pathological fracture, left ankle and foot, initial encounter for fracture",
M80072D,"Age-rel osteopor w crnt path fx, l ank/ft, 7thD","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with routine healing",
M80072G,"Age-rel osteopor w crnt path fx, l ank/ft, 7thG","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with delayed healing",
M80072K,"Age-rel osteopor w crnt path fx, l ank/ft, 7thK","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with nonunion",
M80072P,"Age-rel osteopor w crnt path fx, l ank/ft, 7thP","Age-related osteoporosis with current pathological fracture, left ankle and foot, subsequent encounter for fracture with malunion",
M80072S,"Age-rel osteopor w current path fx, left ank/ft, sequela","Age-related osteoporosis with current pathological fracture, left ankle and foot, sequela",
M80079A,"Age-rel osteopor w current path fracture, unsp ank/ft, init","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, initial encounter for fracture",
M80079D,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thD","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with routine healing",
M80079G,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thG","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with delayed healing",
M80079K,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thK","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with nonunion",
M80079P,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thP","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, subsequent encounter for fracture with malunion",
M80079S,"Age-rel osteopor w current path fx, unsp ank/ft, sequela","Age-related osteoporosis with current pathological fracture, unspecified ankle and foot, sequela",
M8008XA,"Age-rel osteopor w current path fracture, vertebra(e), init","Age-related osteoporosis with current pathological fracture, vertebra(e), initial encounter for fracture",
M8008XD,"Age-rel osteopor w crnt path fx, verteb, 7thD","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with routine healing",
M8008XG,"Age-rel osteopor w crnt path fx, verteb, 7thG","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with delayed healing",
M8008XK,"Age-rel osteopor w crnt path fx, verteb, 7thK","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with nonunion",
M8008XP,"Age-rel osteopor w crnt path fx, verteb, 7thP","Age-related osteoporosis with current pathological fracture, vertebra(e), subsequent encounter for fracture with malunion",
M8008XS,"Age-rel osteopor w current path fracture, verteb, sequela","Age-related osteoporosis with current pathological fracture, vertebra(e), sequela",
M800AXA,"Age-rel osteopor with current path fx, other site, init","Age-related osteoporosis with current pathological fracture, other site, initial encounter for fracture",
M800AXD ,"Age-rel osteopor with current path fx, other site, 7thD","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with routine healing",
M800AXG,"Age-rel osteopor with current path fx, other site, 7thG","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with delayed healing",
M800AXK,"Age-rel osteopor with current path fx, other site, 7thK","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with nonunion",
M800AXP,"Age-rel osteopor with current path fx, other site, 7thP","Age-related osteoporosis with current pathological fracture, other site, subsequent encounter for fracture with malunion",
M800AXS,"Age-rel osteopor with current path fx, other site, sequela","Age-related osteoporosis with current pathological fracture, other site, sequela",
M800B1A,"Age-rel osteopor with current path fx, right pelvis, init","Age-related osteoporosis with current pathological fracture, right pelvis, initial encounter for fracture",
M800B1D,"Age-rel osteopor with current path fx, right pelvis, 7thD","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with routine healing",
M800B1G,"Age-rel osteopor with current path fx, right pelvis, 7thG","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with delayed healing",
M800B1K,"Age-rel osteopor with current path fx, right pelvis, 7thK","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with nonunion",
M800B1P,"Age-rel osteopor with current path fx, right pelvis, 7thP","Age-related osteoporosis with current pathological fracture, right pelvis, subsequent encounter for fracture with malunion",
M800B1S,"Age-rel osteopor with current path fx, right pelvis, sequela","Age-related osteoporosis with current pathological fracture, right pelvis, sequela",
M800B2A,"Age-rel osteopor with current path fx, left pelvis, init","Age-related osteoporosis with current pathological fracture, left pelvis, initial encounter for fracture",
M800B2D,"Age-rel osteopor with current path fx, left pelvis, 7thD","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with routine healing",
M800B2G,"Age-rel osteopor with current path fx, left pelvis, 7thG","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with delayed healing",
M800B2K,"Age-rel osteopor with current path fx, left pelvis, 7thK","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with nonunion",
M800B2P,"Age-rel osteopor with current path fx, left pelvis, 7thP","Age-related osteoporosis with current pathological fracture, left pelvis, subsequent encounter for fracture with malunion",
M800B2S,"Age-rel osteopor with current path fx, left pelvis, sequela","Age-related osteoporosis with current pathological fracture, left pelvis, sequela",
M800B9A,"Age-rel osteopor with current path fx, unsp pelvis, init","Age-related osteoporosis with current pathological fracture, unspecified pelvis, initial encounter for fracture",
M800B9D,"Age-rel osteopor with current path fx, unsp pelvis, 7thD","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with routine healing",
M800B9G,"Age-rel osteopor with current path fx, unsp pelvis, 7thG","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with delayed healing",
M800B9K,"Age-rel osteopor with current path fx, unsp pelvis, 7thK","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with nonunion",
M800B9P,"Age-rel osteopor with current path fx, unsp pelvis, 7thP","Age-related osteoporosis with current pathological fracture, unspecified pelvis, subsequent encounter for fracture with malunion",
M800B9S,"Age-rel osteopor with current path fx, unsp pelvis, sequela","Age-related osteoporosis with current pathological fracture, unspecified pelvis, sequela",
M8080XA,"Oth osteopor w current path fracture, unsp site, init","Other osteoporosis with current pathological fracture, unspecified site, initial encounter for fracture",
M8080XD,"Oth osteopor w crnt path fx, unsp site, 7thD","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with routine healing",
M8080XG,"Oth osteopor w crnt path fx, unsp site, 7thG","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with delayed healing",
M8080XK,"Oth osteopor w crnt path fx, unsp site, 7thK","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with nonunion",
M8080XP,"Oth osteopor w crnt path fx, unsp site, 7thP","Other osteoporosis with current pathological fracture, unspecified site, subsequent encounter for fracture with malunion",
M8080XS,"Oth osteopor w current path fracture, unsp site, sequela","Other osteoporosis with current pathological fracture, unspecified site, sequela",
M80811A,"Oth osteopor w current path fracture, r shoulder, init","Other osteoporosis with current pathological fracture, right shoulder, initial encounter for fracture",
M80811D,"Oth osteopor w crnt path fx, r shldr, 7thD","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with routine healing",
M80811G,"Oth osteopor w crnt path fx, r shldr, 7thG","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with delayed healing",
M80811K,"Oth osteopor w crnt path fx, r shldr, subs for fx w nonunion","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with nonunion",
M80811P,"Oth osteopor w crnt path fx, r shldr, subs for fx w malunion","Other osteoporosis with current pathological fracture, right shoulder, subsequent encounter for fracture with malunion",
M80811S,"Oth osteopor w current path fracture, r shoulder, sequela","Other osteoporosis with current pathological fracture, right shoulder, sequela",
M80812A,"Oth osteopor w current path fracture, l shoulder, init","Other osteoporosis with current pathological fracture, left shoulder, initial encounter for fracture",
M80812D,"Oth osteopor w crnt path fx, l shldr, 7thD","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with routine healing",
M80812G,"Oth osteopor w crnt path fx, l shldr, 7thG","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with delayed healing",
M80812K,"Oth osteopor w crnt path fx, l shldr, subs for fx w nonunion","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with nonunion",
M80812P,"Oth osteopor w crnt path fx, l shldr, subs for fx w malunion","Other osteoporosis with current pathological fracture, left shoulder, subsequent encounter for fracture with malunion",
M80812S,"Oth osteopor w current path fracture, l shoulder, sequela","Other osteoporosis with current pathological fracture, left shoulder, sequela",
M80819A,"Oth osteopor w current path fracture, unsp shoulder, init","Other osteoporosis with current pathological fracture, unspecified shoulder, initial encounter for fracture",
M80819D,"Oth osteopor w crnt path fx, unsp shldr, 7thD","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with routine healing",
M80819G,"Oth osteopor w crnt path fx, unsp shldr, 7thG","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with delayed healing",
M80819K,"Oth osteopor w crnt path fx, unsp shldr, 7thK","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with nonunion",
M80819P,"Oth osteopor w crnt path fx, unsp shldr, 7thP","Other osteoporosis with current pathological fracture, unspecified shoulder, subsequent encounter for fracture with malunion",
M80819S,"Oth osteopor w current path fracture, unsp shoulder, sequela","Other osteoporosis with current pathological fracture, unspecified shoulder, sequela",
M80821A,"Oth osteopor w current path fracture, r humerus, init","Other osteoporosis with current pathological fracture, right humerus, initial encounter for fracture",
M80821D,"Oth osteopor w crnt path fx, r humer, 7thD","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with routine healing",
M80821G,"Oth osteopor w crnt path fx, r humer, 7thG","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with delayed healing",
M80821K,"Oth osteopor w crnt path fx, r humer, subs for fx w nonunion","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with nonunion",
M80821P,"Oth osteopor w crnt path fx, r humer, subs for fx w malunion","Other osteoporosis with current pathological fracture, right humerus, subsequent encounter for fracture with malunion",
M80821S,"Oth osteopor w current path fracture, r humerus, sequela","Other osteoporosis with current pathological fracture, right humerus, sequela",
M80822A,"Oth osteopor w current path fracture, l humerus, init","Other osteoporosis with current pathological fracture, left humerus, initial encounter for fracture",
M80822D,"Oth osteopor w crnt path fx, l humer, 7thD","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with routine healing",
M80822G,"Oth osteopor w crnt path fx, l humer, 7thG","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with delayed healing",
M80822K,"Oth osteopor w crnt path fx, l humer, subs for fx w nonunion","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with nonunion",
M80822P,"Oth osteopor w crnt path fx, l humer, subs for fx w malunion","Other osteoporosis with current pathological fracture, left humerus, subsequent encounter for fracture with malunion",
M80822S,"Oth osteopor w current path fracture, l humerus, sequela","Other osteoporosis with current pathological fracture, left humerus, sequela",
M80829A,"Oth osteopor w current path fracture, unsp humerus, init","Other osteoporosis with current pathological fracture, unspecified humerus, initial encounter for fracture",
M80829D,"Oth osteopor w crnt path fx, unsp humer, 7thD","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with routine healing",
M80829G,"Oth osteopor w crnt path fx, unsp humer, 7thG","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with delayed healing",
M80829K,"Oth osteopor w crnt path fx, unsp humer, 7thK","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with nonunion",
M80829P,"Oth osteopor w crnt path fx, unsp humer, 7thP","Other osteoporosis with current pathological fracture, unspecified humerus, subsequent encounter for fracture with malunion",
M80829S,"Oth osteopor w current path fracture, unsp humerus, sequela","Other osteoporosis with current pathological fracture, unspecified humerus, sequela",
M80831A,"Oth osteopor w current path fracture, r forearm, init","Other osteoporosis with current pathological fracture, right forearm, initial encounter for fracture",
M80831D,"Oth osteopor w crnt path fx, r forearm, 7thD","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with routine healing",
M80831G,"Oth osteopor w crnt path fx, r forearm, 7thG","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with delayed healing",
M80831K,"Oth osteopor w crnt path fx, r forearm, 7thK","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with nonunion",
M80831P,"Oth osteopor w crnt path fx, r forearm, 7thP","Other osteoporosis with current pathological fracture, right forearm, subsequent encounter for fracture with malunion",
M80831S,"Oth osteopor w current path fracture, r forearm, sequela","Other osteoporosis with current pathological fracture, right forearm, sequela",
M80832A,"Oth osteopor w current path fracture, l forearm, init","Other osteoporosis with current pathological fracture, left forearm, initial encounter for fracture",
M80832D,"Oth osteopor w crnt path fx, l forearm, 7thD","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with routine healing",
M80832G,"Oth osteopor w crnt path fx, l forearm, 7thG","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with delayed healing",
M80832K,"Oth osteopor w crnt path fx, l forearm, 7thK","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with nonunion",
M80832P,"Oth osteopor w crnt path fx, l forearm, 7thP","Other osteoporosis with current pathological fracture, left forearm, subsequent encounter for fracture with malunion",
M80832S,"Oth osteopor w current path fracture, l forearm, sequela","Other osteoporosis with current pathological fracture, left forearm, sequela",
M80839A,"Oth osteopor w current path fracture, unsp forearm, init","Other osteoporosis with current pathological fracture, unspecified forearm, initial encounter for fracture",
M80839D,"Oth osteopor w crnt path fx, unsp forearm, 7thD","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with routine healing",
M80839G,"Oth osteopor w crnt path fx, unsp forearm, 7thG","Other osteoporosis with current pathological fracture, unspecified forearm, subsequent encounter for fracture with delayed healing",
